column,dataset_n,numeric_n,missing_pct_mean,sample_paths
international_student_share_pct,4,3,0.12458332344229525,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
international_students_n,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
kedi_dept_code,4,0,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
key,4,1,0.4787234042553191,workbook/p2/p2_4/p4_1_data_contract/qa/all_gate_qa_summary.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d01_duplicate_audit.csv | workbook/p2/p2_4/p4_1_data_contract/qa/failed_checks.csv | workbook/p2/p2_4/p4_1_data_contract/qa/warn_checks.csv
key_columns,4,3,0.75,workbook/p2/p2_4/p4_1_data_contract/profiles/d01_grain_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d01_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d03_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d08_v2_dtype_profile.csv
key_duplicate_rows,4,4,0.75,workbook/p2/p2_4/p4_1_data_contract/profiles/d01_grain_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d01_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d03_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d08_v2_dtype_profile.csv
leave_rate_pct,4,3,0.12458332344229525,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
leave_students_n,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
log_enrolled_students,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
log_graduates,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
major7_candidate_count,4,3,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
major7_review_needed,4,3,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
major7_sample_exclusion_rule,4,0,0.7395284124194493,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_major7_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
major_conflict_flag,4,3,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
masters_students_n,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
match_stage,4,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
missing_cells,4,4,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/d01_grain_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d01_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d03_v2_dtype_profile.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/d08_v2_dtype_profile.csv
nonfulltime_faculty_n,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
p3_policy,4,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/p4_target_candidate_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_target_candidate_registry.csv
raw_row_lineage,4,3,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
region_sido,4,0,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
region_sigungu,4,0,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
sample_id,4,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/feature_missing_by_sample.csv | workbook/p2/p2_4/p4_1_data_contract/qa/sample_registry_actual_check.csv
school_status_raw,4,0,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
school_type,4,0,0.08206404999023628,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
student_faculty_ratio,4,3,0.31991682073930416,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
unmatched_reason,4,0,0.6269039250146455,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv | workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
approval_status,3,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_campus_alias.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv
basis,3,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_campus_alias.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv
between_school_var,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
category_cardinality,3,3,0.8615384615384615,workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_ctx24.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_goms.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_structure.csv
constant,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_ctx24.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_goms.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_structure.csv
ctx24_cert_per_person,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_cert_rate_pct,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_income_300plus_pct,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_income_400plus_pct,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_industry_hhi,3,2,0.6666666666666666,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_industry_top3_pct,3,2,0.6666666666666666,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_large_company_pct,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_large_mid_company_pct,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_log10_mean_income,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_mean_income_10kkrw,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_median_income_10kkrw,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_mid_company_pct,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_public_nonprofit_pct,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_reference_sample_n,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
ctx24_small_company_pct,3,2,0.004654038924689188,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
feature_block,3,0,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_ctx24.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_goms.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_structure.csv
feature_set_id,3,0,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv | workbook/p2/p2_4/p4_1_data_contract/qa/all_null_feature_audit.csv
hc_major_group_7,3,0,0.10941873332031504,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
hc_major_group_raw,3,0,0.10941873332031504,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
hundred_ratio,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
icc_approx,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
inf_n,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_ctx24.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_goms.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_structure.csv
kurtosis,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
major_n,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
mean,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
near_constant,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_ctx24.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_goms.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_structure.csv
outlier_rate_iqr,3,3,0.13846153846153844,workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_ctx24.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_goms.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/feature_quality_structure.csv
p01,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
p05,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
p25,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
p50,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
p75,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
p95,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
p99,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
raw_value,3,0,0.005822416302765647,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_campus_alias.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_department_alias.csv | workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_school_alias.csv
school_n,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
school_uid_x,3,0,0.0,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
school_uid_y,3,0,0.10941873332031504,workbook/p2/p2_4/p4_1_data_contract/qa/d08_composite_key_duplicates.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv | workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv
specification,3,0,0.0,workbook/p2/p2_4/p4_2_model_readiness/artifacts/P4_MODEL_SPECIFICATION_REGISTRY.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/design_matrix_rank_audit.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/vif_audit.csv
std,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
target_group,3,0,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
train_n,3,3,0.0,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv | workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv | workbook/p2/p2_4/p4_2_model_readiness/qa/group_cv_audit.csv
within_school_var,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
zero_ratio,3,3,0.0,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_employment.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv | workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv
<NA>,2,2,0.0,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv | workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv
