연도,학제,대학원구분,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,우편번호,전화번호,팩스번호,홈페이지,학위과정,대계열,중계열,소계열,학과코드,학과명,학과수_전체,학과수_석사,학과수_박사,입학정원_학부_계,정원내_입학정원_학부,정원외_입학정원_학부,모집인원_학부_계,정원내_모집인원_학부,정원외_모집정원_학부,지원자_전체_계,지원자_전체_남,지원자_전체_여,지원자_석사_계,지원자_석사_남,지원자_석사_여,지원자_박사_계,지원자_박사_남,지원자_박사_여,입학자_전체_계,입학자_전체_남,입학자_전체_여,입학자_석사_계,입학자_석사_남,입학자_석사_여,입학자_박사_계,입학자_박사_남,입학자_박사_여,정원내_입학자_전체_계,정원내_입학자_전체_남,정원내_입학자_전체_여,정원내_입학자_학부_계,정원내_입학자_학부_남,정원내_입학자_학부_여,정원내_입학자_석사_계,정원내_입학자_석사_남,정원내_입학자_석사_여,정원내_입학자_박사_계,정원내_입학자_박사_남,정원내_입학자_박사_여,정원외_입학자_전체_계,정원외_입학자_전체_남,정원외_입학자_전체_여,정원외_입학자_석사_계,정원외_입학자_석사_남,정원외_입학자_석사_여,정원외_입학자_박사_계,정원외_입학자_박사_남,정원외_입학자_박사_여,재적생_전체_계,재적생_전체_남,재적생_전체_여,재학생_전체_계,재학생_전체_남,재학생_전체_여,휴학생_전체_계,휴학생_전체_남,휴학생_전체_여,유예생_전체_계,유예생_전체_남,유예생_전체_여,재적생_석사_계,재적생_석사_남,재적생_석사_여,재학생_석사_계,재학생_석사_남,재학생_석사_여,휴학생_석사_계,휴학생_석사_남,휴학생_석사_여,재적생_박사_계,재적생_박사_남,재적생_박사_여,재학생_박사_계,재학생_박사_남,재학생_박사_여,휴학생_박사_계,휴학생_박사_남,휴학생_박사_여,외국인유학생_총계_계,외국인유학생_총계_남,외국인유학생_총계_여,외국인유학생_학사_계,외국인유학생_학사_남,외국인유학생_학사_여,외국인유학생_석사_계,외국인유학생_석사_남,외국인유학생_석사_여,외국인유학생_박사_계,외국인유학생_박사_남,외국인유학생_박사_여,졸업자_전체,졸업자_남,졸업자_전체_여,졸업자_석사_계,졸업자_석사_남,졸업자_석사_여,졸업자_박사_계,졸업자_박사_남,졸업자_박사_여,전임교원_계,전임교원_남,전임교원_여,비전임교원_계,비전임교원_남,비전임교원_여,is_no_department_placeholder,analysis_unit_type,대학원구분_clean,대계열_clean,중계열_clean,소계열_clean
2024,대학교,,한라대학교,기존,본교(제1캠퍼스),강원,강원 원주시,사립,주간,"강원도 원주시 흥업면 한라대길 28 (흥업리, 한라대학교)",26404,033-760-1114,033-762-6705,www.halla.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,한림대학교,기존,본교(제1캠퍼스),강원,강원 춘천시,사립,주간,"강원특별자치도 춘천시 한림대학길 1 (옥천동, 한림대학교)",24252,033-248-1000,033-248-3333,www.hallym.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,한서대학교,기존,본교(제1캠퍼스),충남,충남 서산시,사립,주간,"충청남도 서산시 해미면 한서1로 46 (대곡리, 한서대학교)",31962,041-660-1144,041-660-1149,www.hanseo.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,한성대학교,기존,본교(제1캠퍼스),서울,서울 성북구,사립,주야간,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교)",02876,02-760-4114,02-745-8943,www.hansung.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,14,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,특수대학원,부설대학원,한성대학교예술대학원,기존,본교(제1캠퍼스),서울,서울 성북구,사립,야간,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교)",02876,02-760-5970,02-760-5848,gs.hansung.ac.kr,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,특수대학원,부설대학원,한성대학교행정대학원,기존,본교(제1캠퍼스),서울,서울 성북구,사립,야간,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교)",02876,02-760-5845,02-760-5848,gs.hansung.ac.kr,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,특수대학원,부설대학원,한성대학교부동산대학원,기존,본교(제1캠퍼스),서울,서울 성북구,사립,야간,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교)",02876,02-760-5876,02-760-5848,gs.hansung.ac.kr,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,특수대학원,부설대학원,한성대학교 지식서비스&컨설팅대학원,기존,본교(제1캠퍼스),서울,서울 성북구,사립,야간,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교)",02876,02-760-4271,02-760-4273,gs.hansung.ac.kr,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,특수대학원,부설대학원,한성대학교 국방과학대학원,기존,본교(제1캠퍼스),서울,서울 성북구,사립,야간,"서울특별시 성북구 삼선교로16길 116 (삼선동2가, 한성대학교)",02876,02-760-4114,02-760-4273,gs.hansung.ac.kr,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,한세대학교,기존,본교(제1캠퍼스),경기,경기 군포시,사립,주간,"경기도 군포시 한세로 30 (당정동, 한세대학교)",15852,031-450-5114,031-457-6517,www.hansei.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,한양대학교,기존,본교(제1캠퍼스),서울,서울 성동구,사립,주야간,"서울특별시 성동구 왕십리로 222 (사근동, 한양대학교)",04763,02-2220-0114,,www.hanyang.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,한양대학교,기존,분교(제1캠퍼스),경기,경기 안산시,사립,주야간,"경기도 안산시 상록구 한양대학로 55 (사동, 한양대학교)",15588,02-2220-0114,,http://www.hanyang.ac.kr/,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,서울한영대학교,기존,본교(제1캠퍼스),서울,서울 구로구,사립,주야간,"서울특별시 구로구 경인로 290-42 (개봉동, 서울한영대학교)",08274,02-2669-2200,02-2669-2209,www.shyu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,15,8,7,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,한일장신대학교,기존,본교(제1캠퍼스),전북,전북 완주군,사립,주야간,"전라북도 완주군 상관면 왜목로 726-15 (신리, 한일장신대학교)",55359,063-230-5400,063-284-7863,www.hanil.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,호남대학교,기존,본교(제1캠퍼스),광주,광주 광산구,사립,주야간,"광주광역시 광산구 호남대길 120 (서봉동, 호남대학본부)",62399,062-940-5000,062-940-5005,www.honam.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,호서대학교,기존,본교(제1캠퍼스),충남,충남 아산시,사립,주야간,"충청남도 아산시 배방읍 호서로79번길 20 (세출리, 호서대학교)",31499,041-540-5114,041-540-5159,www.hoseo.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,홍익대학교,기존,본교(제1캠퍼스),서울,서울 마포구,사립,주간,"서울특별시 마포구 와우산로 94 (상수동, 홍익대학교)",04066,02-320-1010,02-320-1122,www.hongik.ac.kr/kr/index.do,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,가톨릭꽃동네대학교,기존,본교(제1캠퍼스),충북,충북 청주시,사립,주간,"충청북도 청주시 서원구 현도면 상삼길 133 (상삼리, 가톨릭꽃동네대학교)",28211,043-270-0114,043-270-0120,www.kkot.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,남부대학교,기존,본교(제1캠퍼스),광주,광주 광산구,사립,주간,"광주광역시 광산구 남부대길 1 (월계동, 삼애관)",62271,062-970-0001,062-972-6200,www.nambu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,예원예술대학교,기존,본교(제1캠퍼스),전북,전북 임실군,사립,주간,전북특별자치도 임실군 신평면 창인로 117,55913,063-640-7114,063-640-7773,www.yewon.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,예원예술대학교,기존,본교(제2캠퍼스),경기,경기 양주시,사립,주간,"경기도 양주시 은현면 화합로1134번길 110 (용암리, 예원예술대학교양주캠퍼스)",11429,031-869-0526,031-859-8114,www.yewon.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,목포가톨릭대학교,기존,본교(제1캠퍼스),전남,전남 목포시,사립,주간,"전라남도 목포시 영산로 697 (석현동, 목포가톨릭대학교)",58607,061-280-5005,061-280-5109,http://www.mcu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,부산장신대학교,기존,본교(제1캠퍼스),경남,경남 김해시,사립,주간,경상남도 김해시 김해대로 1894-68 (구산동),50883,055-320-2500,055-339-1161,www.bpu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,4,2,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,금강대학교,기존,본교(제1캠퍼스),충남,충남 논산시,사립,주간,"충남 논산시 상월면 상월로 522 (대명리, 금강대학교)",32906,041-731-3114,041-731-3319,www.ggu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,예수대학교,기존,본교(제1캠퍼스),전북,전북 전주시,사립,주간,전북특별자치도 전주시 완산구 서원로 383,54989,063-230-7700,063-230-7790,www.jesus.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,광주대학교,기존,본교(제1캠퍼스),광주,광주 남구,사립,주간,"광주광역시 남구 효덕로 277 (진월동, 광주대학교)",61743,062-670-2114,062-674-0078,http://www.gwangju.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,일반대학원,부설대학원,광주대학교 일반대학원,기존,본교(제1캠퍼스),광주,광주 남구,사립,주간,"광주광역시 남구 효덕로 277 (진월동, 광주대학교)",61743,062-670-2114,062-674-0078,http://www.gwangju.ac.kr,대학원과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,True,소속학과없음_placeholder,부설대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,화성의과학대학교,기존,본교(제1캠퍼스),경기,경기 화성시,사립,주간,"경기도 화성시 남양읍 남양중앙로 400-5 (남양리, 신경대학교)",18274,031-369-9112,031-369-9116,https://www.hsmu.ac.kr/sgu_main/index.do,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,동명대학교,기존,본교(제1캠퍼스),부산,부산 남구,사립,주간,"부산광역시 남구 신선로 428 (용당동, 동명대학교)",48520,051-629-1000,051-629-2000,www.tu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,영산대학교,기존,본교(제1캠퍼스),부산,부산 해운대구,사립,주간,부산 해운대구 반송순환로 142,48015,051-540-7000,051-543-9347,www.ysu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,영산대학교,기존,본교(제2캠퍼스),경남,경남 양산시,사립,주간,경남 양산시 주남로 288,50510,055-380-9114,055-366-4374,www.ysu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,15,1,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
2024,대학교,,중원대학교,기존,본교(제1캠퍼스),충북,충북 괴산군,사립,주간,"충청북도 괴산군 괴산읍 문무로 85 (동부리, 중원대학교)",28024,043-830-8114,043-830-8115,www.jwu.ac.kr,대학과정,,,,Z99999999999,소속학과없음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,8,1,True,소속학과없음_placeholder,해당없음_비대학원,소속학과없음,소속학과없음,소속학과없음
