outcome_row_id,GRADE_COUNT_READY,RETENTION_COUNT_READY,PROGRESSION_COUNT_READY,COUNT_RELATION_VALID,RATE_RECONCILED,DENOMINATOR_VALID
OC2024_03818,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03819,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03820,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03821,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03822,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03823,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03824,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03825,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03826,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03827,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03828,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03829,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03830,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03831,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03832,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03833,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03834,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03835,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03836,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03837,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03838,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03839,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03840,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03841,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03842,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03843,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03844,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03845,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03846,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03847,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03848,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03849,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03850,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03851,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03852,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03853,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03854,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03855,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03856,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03857,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03858,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03859,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03860,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03861,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03862,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03863,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03864,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03865,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03866,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03867,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03868,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03869,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03870,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03871,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03872,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03873,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03874,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03875,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03876,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03877,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03878,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03879,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03880,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03881,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03882,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03883,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03884,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03885,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03886,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03887,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03888,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03889,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03890,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03891,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03892,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03893,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03894,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03895,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03896,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03897,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03898,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03899,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03900,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03901,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03902,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03903,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03904,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03905,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03906,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03907,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03908,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03909,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03910,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03911,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03912,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03913,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03914,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03915,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03916,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03917,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03918,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03919,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03920,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03921,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03922,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03923,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03924,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03925,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03926,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03927,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03928,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03929,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03930,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03931,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03932,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03933,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03934,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03935,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03936,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03937,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03938,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03939,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03940,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03941,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03942,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03943,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03944,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03945,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03946,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03947,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03948,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03949,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03950,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03951,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03952,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03953,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03954,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03955,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03956,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03957,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03958,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03959,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03960,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03961,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03962,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03963,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03964,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03965,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03966,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03967,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03968,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03969,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03970,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03971,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03972,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03973,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03974,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03975,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03976,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03977,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03978,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03979,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03980,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03981,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03982,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03983,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03984,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03985,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03986,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03987,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03988,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03989,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03990,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03991,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03992,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03993,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03994,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03995,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03996,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03997,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03998,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_03999,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04000,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04001,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04002,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04003,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04004,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04005,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04006,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04007,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04008,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04009,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04010,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04011,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04012,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04013,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04014,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04015,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04016,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04017,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04018,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04019,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04020,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04021,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04022,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04023,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04024,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04025,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04026,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04027,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04028,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04029,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04030,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04031,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04032,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04033,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04034,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04035,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04036,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04037,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04038,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04039,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04040,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04041,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04042,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04043,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04044,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04045,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04046,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04047,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
OC2024_04048,not_observed,not_observed,not_observed,not_observed,rate_features_reconciled_separately,not_observed_for_grade_retention_progression_counts
