outcome_row_id,headcount_row_id,match_method,match_score,candidate_count,review_needed,match_evidence,candidate_preview,headcount_match_flag,school_name_raw,school_name_std,campus_name_raw,campus_name_std,campus_seq,campus_branch,dept_name_raw,dept_name_std,dept_field_raw,hc_headcount_row_id,hc_school_name_raw,hc_school_name_std,hc_campus_name_raw,hc_campus_name_std,hc_campus_seq,hc_campus_branch,hc_dept_name_raw,hc_dept_name_std,hc_major_group_raw,hc_major_group_7,school_std_match,campus_scope_ok,dept_alt_contains_hc,exact_normalized_validation
OC2024_04265,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,태권도학과,태권도학과,태권도,,,,,,,,,,,,,True,False,
OC2024_04266,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,태권도경호학과,태권도경호학과,태권도경호,,,,,,,,,,,,,True,False,
OC2024_04267,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,토목공학과,토목공학과,토목공,,,,,,,,,,,,,True,False,
OC2024_04268,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,패션디자인학과,패션디자인학과,패션디자인,,,,,,,,,,,,,True,False,
OC2024_04269,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,한국어문학과,한국어문학과,한국어문,,,,,,,,,,,,,True,False,
OC2024_04270,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,행정학과,행정학과,행정,,,,,,,,,,,,,True,False,
OC2024_04271,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,현대미술학과,현대미술학과,현대미술,,,,,,,,,,,,,True,False,
OC2024_04272,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,화학과,화학과,화,,,,,,,,,,,,,True,False,
OC2024_04273,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,화학공학과,화학공학과,화학공,,,,,,,,,,,,,True,False,
OC2024_04274,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,환경・에너지공학부 미래에너지공학전공,환경에너지공학부미래에너지공학전공,환경・에너지공미래에너지공학,,,,,,,,,,,,,True,False,
OC2024_04275,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,환경・에너지공학부 환경안전전공,환경에너지공학부환경안전전공,환경・에너지공환경안전,,,,,,,,,,,,,True,False,
OC2024_04276,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동아대학교,동아대학교,,unknown,,,환경공학과,환경공학과,환경공,,,,,,,,,,,,,True,False,
OC2024_04277,HC2024_08167,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,AI빅데이터융합학과,True,동양대학교,동양대학교,,unknown,,,AI빅데이터융합학과,ai빅데이터융합학과,AI빅데이터융합,HC2024_08167,동양대학교,동양대학교,본교(제2캠퍼스),본교_제2캠퍼스,제2캠퍼스,본교,AI빅데이터융합학과,ai빅데이터융합학과,공학계열,ENG,True,True,True,True
OC2024_04278,HC2024_08123,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,AI융합사회복지학과,True,동양대학교,동양대학교,,unknown,,,AI융합사회복지학과,ai융합사회복지학과,AI융합사회복지,HC2024_08123,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,AI융합사회복지학과,ai융합사회복지학과,사회계열,SOC,True,True,True,True
OC2024_04279,HC2024_08164,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,IT융합경영학과,True,동양대학교,동양대학교,,unknown,,,IT융합경영학과,it융합경영학과,IT융합경영,HC2024_08164,동양대학교,동양대학교,본교(제2캠퍼스),본교_제2캠퍼스,제2캠퍼스,본교,IT융합경영학과,it융합경영학과,사회계열,SOC,True,True,True,True
OC2024_04280,HC2024_08158,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,간호학과,True,동양대학교,동양대학교,,unknown,,,간호학과,간호학과,간호,HC2024_08158,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,간호학과,간호학과,의약계열,MED,True,True,True,True
OC2024_04281,HC2024_08157,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,건축소방안전학과,True,동양대학교,동양대학교,,unknown,,,건축소방안전학과,건축소방안전학과,건축소방안전,HC2024_08157,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,건축소방안전학과,건축소방안전학과,공학계열,ENG,True,True,True,True
OC2024_04282,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,게임학부 | 게임학부,False,동양대학교,동양대학교,,unknown,,,게임학부,게임학부,게임,,,,,,,,,,,,,True,False,
OC2024_04283,HC2024_08128,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,경찰범죄심리학과,True,동양대학교,동양대학교,,unknown,,,경찰범죄심리학과,경찰범죄심리학과,경찰범죄심리,HC2024_08128,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,경찰범죄심리학과,경찰범죄심리학과,사회계열,SOC,True,True,True,True
OC2024_04284,HC2024_08129,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,경찰행정?범죄심리학과,True,동양대학교,동양대학교,,unknown,,,경찰행정・범죄심리학과,경찰행정범죄심리학과,경찰행정・범죄심리,HC2024_08129,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,경찰행정?범죄심리학과,경찰행정범죄심리학과,사회계열,SOC,True,True,True,True
OC2024_04285,HC2024_08165,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,공공인재학부,True,동양대학교,동양대학교,,unknown,,,공공인재학부,공공인재학부,공공인재,HC2024_08165,동양대학교,동양대학교,본교(제2캠퍼스),본교_제2캠퍼스,제2캠퍼스,본교,공공인재학부,공공인재학부,사회계열,SOC,True,True,True,True
OC2024_04286,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,공연영상학부 | 공연영상학부,False,동양대학교,동양대학교,,unknown,,,공연영상학부,공연영상학부,공연영상,,,,,,,,,,,,,True,False,
OC2024_04287,HC2024_08118,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,국제경영학과,True,동양대학교,동양대학교,,unknown,,,국제경영학과,국제경영학과,국제경영,HC2024_08118,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,국제경영학과,국제경영학과,사회계열,SOC,True,True,True,True
OC2024_04288,HC2024_08120,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,글로벌비즈니스학과,True,동양대학교,동양대학교,,unknown,,,글로벌비즈니스학과,글로벌비즈니스학과,글로벌비즈니스,HC2024_08120,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,글로벌비즈니스학과,글로벌비즈니스학과,사회계열,SOC,True,True,True,True
OC2024_04289,HC2024_08124,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,도시?부동산학과,True,동양대학교,동양대학교,,unknown,,,도시・부동산학과,도시부동산학과,도시・부동산,HC2024_08124,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,도시?부동산학과,도시부동산학과,사회계열,SOC,True,True,True,True
OC2024_04290,HC2024_08166,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,도시철도시스템학과,True,동양대학교,동양대학교,,unknown,,,도시철도시스템학과,도시철도시스템학과,도시철도시스템,HC2024_08166,동양대학교,동양대학교,본교(제2캠퍼스),본교_제2캠퍼스,제2캠퍼스,본교,도시철도시스템학과,도시철도시스템학과,공학계열,ENG,True,True,True,True
OC2024_04291,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,디자인학부 | 디자인학부,False,동양대학교,동양대학교,,unknown,,,디자인학부,디자인학부,디자인,,,,,,,,,,,,,True,False,
OC2024_04292,HC2024_08151,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,디지털콘텐츠학과,True,동양대학교,동양대학교,,unknown,,,디지털콘텐츠학과,디지털콘텐츠학과,디지털콘텐츠,HC2024_08151,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,디지털콘텐츠학과,디지털콘텐츠학과,공학계열,ENG,True,True,True,True
OC2024_04293,HC2024_08127,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,보건의료행정학과,True,동양대학교,동양대학교,,unknown,,,보건의료행정학과,보건의료행정학과,보건의료행정,HC2024_08127,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,보건의료행정학과,보건의료행정학과,사회계열,SOC,True,True,True,True
OC2024_04294,HC2024_08122,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,사회복지학과,True,동양대학교,동양대학교,,unknown,,,사회복지학과,사회복지학과,사회복지,HC2024_08122,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,사회복지학과,사회복지학과,사회계열,SOC,True,True,True,True
OC2024_04295,HC2024_08163,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,생활체육학과,True,동양대학교,동양대학교,,unknown,,,생활체육학과,생활체육학과,생활체육,HC2024_08163,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,생활체육학과,생활체육학과,예체능계열,ART,True,True,True,True
OC2024_04296,HC2024_08132,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,스마트건축공학과,True,동양대학교,동양대학교,,unknown,,,스마트건축공학과,스마트건축공학과,스마트건축공,HC2024_08132,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,스마트건축공학과,스마트건축공학과,공학계열,ENG,True,True,True,True
OC2024_04297,HC2024_08144,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,스마트기계공학과,True,동양대학교,동양대학교,,unknown,,,스마트기계공학과,스마트기계공학과,스마트기계공,HC2024_08144,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,스마트기계공학과,스마트기계공학과,공학계열,ENG,True,True,True,True
OC2024_04298,HC2024_08145,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,스마트기계부품소재학과,True,동양대학교,동양대학교,,unknown,,,스마트기계부품소재학과,스마트기계부품소재학과,스마트기계부품소재,HC2024_08145,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,스마트기계부품소재학과,스마트기계부품소재학과,공학계열,ENG,True,True,True,True
OC2024_04299,HC2024_08146,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,스마트모빌리티학과,True,동양대학교,동양대학교,,unknown,,,스마트모빌리티학과,스마트모빌리티학과,스마트모빌리티,HC2024_08146,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,스마트모빌리티학과,스마트모빌리티학과,공학계열,ENG,True,True,True,True
OC2024_04300,HC2024_08170,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,스마트안전시스템학부,True,동양대학교,동양대학교,,unknown,,,스마트안전시스템학부,스마트안전시스템학부,스마트안전시스템,HC2024_08170,동양대학교,동양대학교,본교(제2캠퍼스),본교_제2캠퍼스,제2캠퍼스,본교,스마트안전시스템학부,스마트안전시스템학부,공학계열,ENG,True,True,True,True
OC2024_04301,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,안전공학부 | 안전공학부,False,동양대학교,동양대학교,,unknown,,,안전공학부,안전공학부,안,,,,,,,,,,,,,True,False,
OC2024_04302,HC2024_08172,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,웹툰애니메이션학과,True,동양대학교,동양대학교,,unknown,,,웹툰애니메이션학과,웹툰애니메이션학과,웹툰애니메이션,HC2024_08172,동양대학교,동양대학교,본교(제2캠퍼스),본교_제2캠퍼스,제2캠퍼스,본교,웹툰애니메이션학과,웹툰애니메이션학과,예체능계열,ART,True,True,True,True
OC2024_04303,HC2024_08130,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,유아교육과,True,동양대학교,동양대학교,,unknown,,,유아교육과,유아교육과,유아교육과,HC2024_08130,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,유아교육과,유아교육과,교육계열,EDU,True,True,True,True
OC2024_04304,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,의무군사학과 | 의무군사학과(자연과학),False,동양대학교,동양대학교,,unknown,,,의무군사학과 | 의무군사학과(자연과학),의무군사학과의무군사학과자연과학,의무군사,,,,,,,,,,,,,True,False,
OC2024_04305,HC2024_08155,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,정보통신군사학과,True,동양대학교,동양대학교,,unknown,,,정보통신군사학과,정보통신군사학과,정보통신군사,HC2024_08155,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,정보통신군사학과,정보통신군사학과,공학계열,ENG,True,True,True,True
OC2024_04306,HC2024_08133,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,철도건설안전공학과,True,동양대학교,동양대학교,,unknown,,,철도건설안전공학과,철도건설안전공학과,철도건설안,HC2024_08133,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,철도건설안전공학과,철도건설안전공학과,공학계열,ENG,True,True,True,True
OC2024_04307,HC2024_08119,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,철도경영학과,True,동양대학교,동양대학교,,unknown,,,철도경영학과,철도경영학과,철도경영,HC2024_08119,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,철도경영학과,철도경영학과,사회계열,SOC,True,True,True,True
OC2024_04308,HC2024_08137,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,철도관제정보학과,True,동양대학교,동양대학교,,unknown,,,철도관제정보학과,철도관제정보학과,철도관제정보,HC2024_08137,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,철도관제정보학과,철도관제정보학과,공학계열,ENG,True,True,True,True
OC2024_04309,HC2024_08136,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,철도기계시스템학과,True,동양대학교,동양대학교,,unknown,,,철도기계시스템학과,철도기계시스템학과,철도기계시스템,HC2024_08136,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,철도기계시스템학과,철도기계시스템학과,공학계열,ENG,True,True,True,True
OC2024_04310,HC2024_08141,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,철도운전?전기신호학과,True,동양대학교,동양대학교,,unknown,,,철도운전・전기신호학과,철도운전전기신호학과,철도운전・전기신호,HC2024_08141,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,철도운전?전기신호학과,철도운전전기신호학과,공학계열,ENG,True,True,True,True
OC2024_04311,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,철도운전관제학부 | 철도운전관제학과,False,동양대학교,동양대학교,,unknown,,,철도운전관제학과 | 철도운전관제학부,철도운전관제학과철도운전관제학부,철도운전관제,,,,,,,,,,,,,True,False,
OC2024_04312,,manual_review,1.0,2,True,multiple exact normalized candidates; campus not sufficiently decisive,철도운전제어학부 | 철도운전제어학과,False,동양대학교,동양대학교,,unknown,,,철도운전제어학과 | 철도운전제어학부,철도운전제어학과철도운전제어학부,철도운전제어,,,,,,,,,,,,,True,False,
OC2024_04313,HC2024_08148,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,철도전기융합학과,True,동양대학교,동양대학교,,unknown,,,철도전기융합학과,철도전기융합학과,철도전기융합,HC2024_08148,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,철도전기융합학과,철도전기융합학과,공학계열,ENG,True,True,True,True
OC2024_04314,HC2024_08135,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,철도차량시스템학과,True,동양대학교,동양대학교,,unknown,,,철도차량시스템학과,철도차량시스템학과,철도차량시스템,HC2024_08135,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,철도차량시스템학과,철도차량시스템학과,공학계열,ENG,True,True,True,True
OC2024_04315,HC2024_08154,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,컴퓨터·정보통신군사학과,True,동양대학교,동양대학교,,unknown,,,컴퓨터·정보통신군사학과,컴퓨터정보통신군사학과,컴퓨터·정보통신군사,HC2024_08154,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,컴퓨터·정보통신군사학과,컴퓨터정보통신군사학과,공학계열,ENG,True,True,True,True
OC2024_04316,HC2024_08142,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,항공IT학과,True,동양대학교,동양대학교,,unknown,,,항공IT학과,항공it학과,항공IT,HC2024_08142,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,항공IT학과,항공it학과,공학계열,ENG,True,True,True,True
OC2024_04317,HC2024_08121,exact_normalized,1.0,1,False,school_std + optional campus + normalized department exact unique,항공서비스학과,True,동양대학교,동양대학교,,unknown,,,항공서비스학과,항공서비스학과,항공서비스,HC2024_08121,동양대학교,동양대학교,본교(제1캠퍼스),본교_제1캠퍼스,제1캠퍼스,본교,항공서비스학과,항공서비스학과,사회계열,SOC,True,True,True,True
OC2024_04318,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,e비즈니스학과,e비즈니스학과,e비즈니스,,,,,,,,,,,,,True,False,
OC2024_04319,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,e비즈니스학전공,e비즈니스학전공,e비즈니스학,,,,,,,,,,,,,True,False,
OC2024_04320,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,간호학과,간호학과,간호,,,,,,,,,,,,,True,False,
OC2024_04321,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,건축학과,건축학과,건축,,,,,,,,,,,,,True,False,
OC2024_04322,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,건축공학과,건축공학과,건축공,,,,,,,,,,,,,True,False,
OC2024_04323,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,건축공학전공,건축공학전공,건축공학,,,,,,,,,,,,,True,False,
OC2024_04324,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,건축학전공,건축학전공,건축학,,,,,,,,,,,,,True,False,
OC2024_04325,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,게임공학과,게임공학과,게임공,,,,,,,,,,,,,True,False,
OC2024_04326,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,게임공학전공,게임공학전공,게임공학,,,,,,,,,,,,,True,False,
OC2024_04327,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,게임애니메이션공학전공,게임애니메이션공학전공,게임애니메이션공학,,,,,,,,,,,,,True,False,
OC2024_04328,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,경기지도학과,경기지도학과,경기지도,,,,,,,,,,,,,True,False,
OC2024_04329,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,경영학과,경영학과,경영,,,,,,,,,,,,,True,False,
OC2024_04330,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,경영정보학과,경영정보학과,경영정보,,,,,,,,,,,,,True,False,
OC2024_04331,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,경영정보학전공,경영정보학전공,경영정보학,,,,,,,,,,,,,True,False,
OC2024_04332,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,경영학전공,경영학전공,경영학,,,,,,,,,,,,,True,False,
OC2024_04333,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,경제금융보험학과,경제금융보험학과,경제금융보험,,,,,,,,,,,,,True,False,
OC2024_04334,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,경제학전공,경제학전공,경제학,,,,,,,,,,,,,True,False,
OC2024_04335,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,경찰행정학과,경찰행정학과,경찰행정,,,,,,,,,,,,,True,False,
OC2024_04336,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,경찰행정학전공,경찰행정학전공,경찰행정학,,,,,,,,,,,,,True,False,
OC2024_04337,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,고분자나노공학과,고분자나노공학과,고분자나노공,,,,,,,,,,,,,True,False,
OC2024_04338,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,고분자소재공학전공,고분자소재공학전공,고분자소재공학,,,,,,,,,,,,,True,False,
OC2024_04339,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,광고홍보학과,광고홍보학과,광고홍보,,,,,,,,,,,,,True,False,
OC2024_04340,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,광고홍보학전공,광고홍보학전공,광고홍보학,,,,,,,,,,,,,True,False,
OC2024_04341,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,국어국문학과,국어국문학과,국어국문,,,,,,,,,,,,,True,False,
OC2024_04342,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,국제관광경영학과,국제관광경영학과,국제관광경영,,,,,,,,,,,,,True,False,
OC2024_04343,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,국제관광경영학전공,국제관광경영학전공,국제관광경영학,,,,,,,,,,,,,True,False,
OC2024_04344,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,금속소재공학전공,금속소재공학전공,금속소재공학,,,,,,,,,,,,,True,False,
OC2024_04345,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,금융경영학과,금융경영학과,금융경영,,,,,,,,,,,,,True,False,
OC2024_04346,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,금융보험학전공,금융보험학전공,금융보험학,,,,,,,,,,,,,True,False,
OC2024_04347,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,기계공학과,기계공학과,기계공,,,,,,,,,,,,,True,False,
OC2024_04348,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,기계공학전공,기계공학전공,기계공학,,,,,,,,,,,,,True,False,
OC2024_04349,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,기계자동차로봇부품공학부,기계자동차로봇부품공학부,기계자동차로봇부품공,,,,,,,,,,,,,True,False,
OC2024_04350,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,도시공학과,도시공학과,도시공,,,,,,,,,,,,,True,False,
OC2024_04351,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,도시공학전공,도시공학전공,도시공학,,,,,,,,,,,,,True,False,
OC2024_04352,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,디자인조형학과,디자인조형학과,디자인조형,,,,,,,,,,,,,True,False,
OC2024_04353,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,디지털콘텐츠학과,디지털콘텐츠학과,디지털콘텐츠,,,,,,,,,,,,,True,False,
OC2024_04354,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,디지털콘텐츠학전공,디지털콘텐츠학전공,디지털콘텐츠학,,,,,,,,,,,,,True,False,
OC2024_04355,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,라이프생활문화학전공,라이프생활문화학전공,라이프생활문화학,,,,,,,,,,,,,True,False,
OC2024_04356,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,라이프융합학부,라이프융합학부,라이프융합,,,,,,,,,,,,,True,False,
OC2024_04357,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,레저스포츠학과,레저스포츠학과,레저스포츠,,,,,,,,,,,,,True,False,
OC2024_04358,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,레저스포츠학전공,레저스포츠학전공,레저스포츠학,,,,,,,,,,,,,True,False,
OC2024_04359,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,로봇·자동화공학전공,로봇자동화공학전공,로봇·자동화공학,,,,,,,,,,,,,True,False,
OC2024_04360,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,로봇자동화공학과,로봇자동화공학과,로봇자동화공,,,,,,,,,,,,,True,False,
OC2024_04361,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,무역학과,무역학과,무역,,,,,,,,,,,,,True,False,
OC2024_04362,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,무역학전공,무역학전공,무역학,,,,,,,,,,,,,True,False,
OC2024_04363,,unmatched,,0,True,no exact/fuzzy candidate within same normalized school and campus scope,,False,동의대학교,동의대학교,,unknown,,,문헌정보학과,문헌정보학과,문헌정보,,,,,,,,,,,,,True,False,
